GWBASIN,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
SALT RIVER,9494000,1998,33.73644059,-110.166767,0.565,567.8,12.11,19689.44925,13.1515093,4376.022,531.0821533203125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,1999,33.73644059,-110.166767,0.546,443.16,13.01,19689.44925,13.1515093,4376.022,430.6819458007813,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2000,33.73644059,-110.166767,0.57,516.05,13.31,19689.44925,13.1515093,4376.022,460.7165832519531,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2001,33.73644059,-110.166767,0.582,506.63,12.86,19689.44925,13.1515093,4376.022,480.430908203125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2002,33.73644059,-110.166767,0.535,345.72,13.1,19689.44925,13.1515093,4376.022,328.4298400878906,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2003,33.73644059,-110.166767,0.549,499.08,13.66,19689.44925,13.1515093,4376.022,435.1041259765625,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2004,33.73644059,-110.166767,0.568,503.97,12.63,19689.44925,13.1515093,4376.022,487.4917297363281,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2005,33.73644059,-110.166767,0.576,560.69,13.36,19689.44925,13.1515093,4376.022,390.4649658203125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2006,33.73644059,-110.166767,0.451,448.14,13.08,19689.44925,13.1515093,4376.022,438.67242431640625,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2007,33.73644059,-110.166767,0.558,528.34,13.24,19689.44925,13.1515093,4376.022,416.214599609375,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2008,33.73644059,-110.166767,0.649,664.79,12.61,19689.44925,13.1515093,4376.022,528.9971923828125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2009,33.73644059,-110.166767,0.668,345.54,12.85,19689.44925,13.1515093,4376.022,360.34234619140625,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2010,33.73644059,-110.166767,0.518,658.35,12.55,19689.44925,13.1515093,4376.022,492.8614501953125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2011,33.73644059,-110.166767,0.578,430.72,12.63,19689.44925,13.1515093,4376.022,446.3585815429687,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2012,33.73644059,-110.166767,0.534,389.56,13.56,19689.44925,13.1515093,4376.022,404.97314453125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2013,33.73644059,-110.166767,0.544,525.42,12.45,19689.44925,13.1515093,4376.022,494.3787536621094,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2014,33.73644059,-110.166767,0.573,465.33,13.48,19689.44925,13.1515093,4376.022,435.1869812011719,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2015,33.73644059,-110.166767,0.599,600.49,13.23,19689.44925,13.1515093,4376.022,668.6778564453125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2016,33.73644059,-110.166767,0.562,486.17,13.41,19689.44925,13.1515093,4376.022,504.9031677246094,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2017,33.73644059,-110.166767,0.599,386.57,14.06,19689.44925,13.1515093,4376.022,373.02001953125,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2018,33.73644059,-110.166767,0.511,434.98,13.63,19689.44925,13.1515093,4376.022,487.60650634765625,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2019,33.73644059,-110.166767,0.589,638.67,12.57,19689.44925,13.1515093,4376.022,596.89263916015625,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2020,33.73644059,-110.166767,0.527,289.85,14.01,19689.44925,13.1515093,4376.022,312.4119873046875,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2021,33.73644059,-110.166767,0.537,525.29,13.62,19689.44925,13.1515093,4376.022,557.13299560546875,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9494000,2022,33.73644059,-110.166767,0.504,524.73,13.09,19689.44925,13.1515093,4376.022,538.2117919921875,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1925,33.79810588,-110.4998292,0.632,506.34,12.2,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1926,33.79810588,-110.4998292,0.566,606.83,12.17,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1927,33.79810588,-110.4998292,0.571,639.7,12.49,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1928,33.79810588,-110.4998292,0.717,445.01,12.59,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1929,33.79810588,-110.4998292,0.547,491.64,11.82,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1930,33.79810588,-110.4998292,0.583,616.12,11.68,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1931,33.79810588,-110.4998292,0.517,815.25,12.04,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1932,33.79810588,-110.4998292,0.557,553.58,11.56,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1933,33.79810588,-110.4998292,0.655,496.33,11.82,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1934,33.79810588,-110.4998292,0.666,448.55,13.33,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1935,33.79810588,-110.4998292,0.549,630.67,11.83,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1936,33.79810588,-110.4998292,0.574,605,12.59,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1937,33.79810588,-110.4998292,0.496,513.21,12.29,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1938,33.79810588,-110.4998292,0.56,530.65,12.34,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1939,33.79810588,-110.4998292,0.53,444.27,12.21,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1940,33.79810588,-110.4998292,0.461,697.57,12.98,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1941,33.79810588,-110.4998292,0.505,881.33,11.85,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1942,33.79810588,-110.4998292,0.62,436.75,12.4,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1943,33.79810588,-110.4998292,0.568,512.77,13.06,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1944,33.79810588,-110.4998292,0.64,558.51,11.5,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1945,33.79810588,-110.4998292,0.568,446.24,11.75,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1946,33.79810588,-110.4998292,0.554,551.25,12.24,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1947,33.79810588,-110.4998292,0.609,433.67,12.15,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1948,33.79810588,-110.4998292,0.491,387.9,11.95,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1949,33.79810588,-110.4998292,0.518,544.04,11.6,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1950,33.79810588,-110.4998292,0.725,297.11,12.79,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1951,33.79810588,-110.4998292,0.537,636.13,11.89,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
SALT RIVER,9497500,1952,33.79810588,-110.4998292,0.413,660.13,11.69,19689.44925,13.1515093,3400.446,485.6197716346154,0.0136442,0.2035359,0.3344043,0.3053096,0,2.94e-4,0,0,0.0044,0.0032,0.001,4e-4,1e-4,0.0018,0.0014,0.3284,1e-4,0.304,0.0415,0,0,9e-4,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
